OTU ID	ERG1A	ERG1B	ERG2A	ERG2B	ERG2C	ERG3A	ERG3B	ERG3C	ERG4A	ERG4B	ERG4C
0743090fa4b1b53fb58449b49bbaca4e	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b59c4be051988b9eb4550eecf093503d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
e7430988eeb0f13c47a55119a2025f78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
09e1956adfcdcf3dd1f34bd62993ba08	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788ec1fbf444468eb9c7b99b9303af0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
1551613691d42e0b2ab06b9550b8df39	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f63c081fb33914697ce88ebfcc5a501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
e4161f8d8f7fc028b0eb5dc50c98865b	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d02f204453956cb41b478599cb7fc855	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
5cc8377b63124ad9730d1018f0453522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
fe8d12ff2a08644b1dc8019f1a7d65df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
af17d954db62adc0e5e9cf35275b79c6	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
1299c1f59d2589dd2ee4b11532d413c9	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
f047f19baf3bf007193badbf7e51abb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
b8bbb8b3ad7cbf107a99133ac62026f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
95484ae57b5a0da513100e72b70e5dc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
674229e6281439662186aae413c3dfd3	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ddfd77aeefb65a82a917b46cf12e3807	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eaf9e250f81e5bb6ba7bbcff7fff413d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
b430495a69cae8b78e3fbfafee661de2	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
251f2e86ba9cbf9c2bcba2853b9eee3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
7ff09d9dc8e29879778d258b46e2b4da	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65cf47fe12184f1b8822a38607c0404b	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95e7240f3a020c67a8834d15f0e3b6ef	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a34415c96d3987d2e8fa11e70e0e4793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c28db0c3c91b2e6d418ef5430984b3f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
df02acd62d935b03f0df383e64c4e6b1	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a14a019aedb98afaa8c32fdda889a49a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c0a3c4c0fad10aa18754e104398595a0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769beb8bb202b71e2b0004e05d145e1c	0.0	0.0	0.0	0.0	0.0	12.0	17.0	0.0	0.0	0.0	0.0
350a10766c2e2ebdfcc15bb8d644a5e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
0804b3c131d4e18c7754ea82bdd9030d	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
2974d581bfc157ec38aa0392ba5e0896	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
29491744e1e263990e8c0cbd81bda4a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
bd8f11be983fde93a6138c4eb53aabe7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
b87624b102d49f3c078e2b6153ae33de	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d041cd5828015d38c289ecb7ec80da93	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0
9c56c94f02b12c7be9f6004d42567f94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
743e11a453ee1ea196b0d0412cec1ac0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ce4188bf904968b54eb6238727ebd16	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c81afaadee2ef51df17e5d31b96287a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ab05a39fcc5a69da6efa0f73f67863b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
72f5ad0fa8236b3ccd04584459617cf6	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70459f3f3a0c5552c3892920bdd48c91	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
652b70b900b03f1dc2d6ae38c6b3247a	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67dc3e39614bd1275112ae80ce2b1548	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec391d96bc7ebe4df7a7fc97962acd93	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
df4c46aeba3cdd5faf21f198c19d9a65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
07683b5e6b8ede16b49112748019a53c	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83c785559d14c0ae9593421df55e5bba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
415b2e8cd57a794e9ef4ab17369adb89	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6119b2fa722a0c46190d055c8a291b51	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86534f0bac83521cbb8d1a7c631667b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
8c29706aa34521fd64e7e896aee4654a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
361410a04414aa5e2b4e76718bd7718d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
e8f2145cb65bc52a1d4f013204a2cd39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
1419683811f13c0546664655f958685e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
199e8b4c69574887f49bcf37490d287e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
5d049721d5634b85b34492d3e6033fee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
c5e07be8496edfc37bb01f3ef7e7dbb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
03f9b635a0c0d26c8a6c1eee9b2250dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
5ba4226ddcff641535c40924782fc236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
2b8556a410574813bddfe90c8db1c943	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d5cdae48a0766b5f86f508e9fdaa1b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
c401d11fe2155f48854b0a8e9691343e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
7f2ae8ee6aa4334b7135eef49fae7c45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
28ac61806a50afd6521048ccf04d0d59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
469dc00f1dd80932d1a23f00d6f814c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
f7487577344ac9b46f6247d5420bf7ca	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
3d3bc2e89a790d33f7aafa8decbf4e1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
ab7be1009775cf033ba7158cc859c632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
11059f72d80b765c890657eb1e3b824d	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c9df46464ffaf1998df0c7cca67c3641	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db3a46e3b02e5a6a897e9011f39fb362	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
346e115258574b3dd0f981ae39c672d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
751974c0e194759be3832b07527bd9b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
8a87ccebacc1a0ea301bdd98bf68a548	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13c8ed949655bd9046238c25ce9bc0dc	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
390b896fc6f246b20363df454766945a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
90fd8d3361a16f0e51794439901fdae2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
d54fa6f706f6830cba45d584aed09d14	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65f7ed01b82a42a23e89b4a0a4edfb12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
0abfa6da04c47faab21de824e306e3d5	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8864931c2d21b2caf44e5322c7b9c02e	0.0	0.0	0.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	0.0
78c450eb6dbb2d8d98981657601a5082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
d8ee305c961416242ece4619eb67b110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
36b3347c8f017b9be4036548d324d39e	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e2a2e426922a11a0247fffb9a2c203f	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
9e8de1f19c94211074b7d8a1fef0c499	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
e29ad7ba0738fae1a98c086b7a38bc63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
b2a3ae77965f18ebb13b88ec23eb7065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
e895aa2ceeb3c2b047d98defc1fc87f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
972ca7b5e4101e2974d5392d728a7ac7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a0b474fcf924d9cc9aa73a45a191c28	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
b5b9ad0022a35c7b42fec74e2c3bdee8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
da407be53430682e08b78014330d5005	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
4a8f1c9db05827ce6af9b4ec9c9f927f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
2602b4c7508db67ff0ae7176fb333a65	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb5bbede997eff45cfea55164554128c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
45241f084e606888cfa2afea48c10454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
c991d3cdd27df3f0bb933172d96c5b08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
be93e7e9f3d85b7571761c78028be001	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
a528e5151ad2a02b8b0ce1db898be817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
8522e53eceba7bd8445885742a889344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
fbbbe97e2a6274e9a4d23f3f9b40d81f	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848fc10f6d493abdf90f38b354a3efc3	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b1f67c5a06c61062b5dbd0a2faada27	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
f013477a7a4dd378e05b84f366604db1	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
0b34f6850a8d87ffc42b1f48d3cce897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
14edf92ba8c010a9ea322a035ee89c2c	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b3a33efa222d7808bdbcf0b7cfcc603	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdead0b06e22a7d30bb6202ec6eb843c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
76e1ff953c4385c8c08db82c98214353	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52c10bde73596c7c72cceb0cbd992a69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
9dc7be702c813fa73c204209a923131b	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
4dcf43b6be679db95cc49d10211abae4	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
5fc2ec0eabdd0a1d937f5a4b0b8946a8	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
9417a38339bcb453758715577cc5c6a7	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb4a8432e5e4766d5eff75d609e35e19	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b2b841da61315b3c7c98c0113a9d54c	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
80848f399fc7331498f43eb8f540e9ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
f4f4c33e64e64b5f56d8c762b87ef8f9	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
e4ace3f47ad65318d1d9fe988d7d4d8a	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93faa7a2a67bcdb2353e643c28bd95fa	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
4c9489acfbe78efe153d17b00721be00	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9880a366c5f20db2eba217093da4f499	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2570775cfabc3245096417e60077406a	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30ef0fb9a6c0c03bfdfefbc2f863da21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
9e5f3f5009403019334ceda2ff6c106c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
f24bc27ed26c0ed2439e5e551b6918a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
55da92a6ef92d0d05cfa9884857ce6a8	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582c40f02b39d37347099b9ab667e6bc	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
580f632ca291f80d474290a891c0ad3a	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
39419e37f8db073f9b95c7526876d46b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
92462d9ea66dd420b3fa4c5e6ffe27ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
773d180d143867eb213386b0e24ce97c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
cd5ef9dd238e9a87a54a7ac52776a0fb	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a6f097cbd1cf87de7949501a7ee1dd8d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
d857b8e1c04c7bcb13ebd831f9ab3063	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366d41cefad77d617de47c0371601976	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc4f65e393f94607f05d1723b2b96f1e	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10355251464cb68d898d1134f0338642	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
170e2bad045b25dc048928b6950929bf	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
21653c03671f371cef0aa6bfe2794f59	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
4f9ba19bf29fe602d30bd65251ef97ec	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
5c208a755454a669dd3107076a8a8e72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
3cd044d1b2c122888dd1f7b224b9dcb4	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
2a6e212ce016865743e5ff0c76924091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
dc11aa69fe34c894065e4a6d1686056c	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
544fd8c4aee0b1706cffcdd382731f72	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fe0af1496f3b555eaace6f1417e3580	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
03d57ba05f96a96f6439c75ed13fe23e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
2950bd11c0d9fde6e656e3f028982164	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
9ef8af4c0a67774b786572950b8945b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
3cc938ed93b6f436b9cfbc2976999a8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1b3340d2a9b1bb781554259249465a87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
663ac4d70800bc28c9bf501bd927ec57	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
1afd516c7817330ef0c30c7b3cb27454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
9bf5cf419e004d0579edabff21b15478	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1dbcfff60dcd07917e51ddd14f2fd220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
221975aa8d9e4b3ba7f501ca15e417f8	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
b73447b8f3b831a3031b26f7efe6d61f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1cc97f9963e742d67ae3a8b5013ece3b	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78bcfa8afa06aaa38402f97f9fd32455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
805543cac266f58644cd6bc9874b7c4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
19e8c7b7443cdcadd38c8059b363e3e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
3bbda8cb5b29d60add62c77ba7bc5f30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
c6b277639cee2a30a1da95b9337af9cf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
6980fdd1c0dc77df2acf524b7f606809	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
14969913ac9e872963ab4caa8d15eb85	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529cc5a5a52e6b8900f4a366e9ce4f92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7fe908a296173e2a1f2381f181784683	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61ec77776cef66b7a98abcd4f579bb2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
067b24e4195633361daffc8fe9a8e9da	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c280ae8ef4328c4e2f116f88f31a22b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
3ab77e604a8864eba7ab6d0985fdc0dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
3b55369e33baa98e9f99bf90d18b342a	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
494e17234b4a07198671455b83e6c9a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
8e1ba06df56a3b55e9f8e3f1353de7a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
ae20f93104512b19e070fc0a08f0ccf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
f378f1d3c92857ceeef330cd33dd572c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
9a79c4b5ea7123c2fec65bc7984a2ceb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
47f0f3d1ed995f499aa2eb8c37453f32	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5979e6a85774487a30f6ce47dd626f9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
b15c0b44ec39ace8cf2bf0af181c83f6	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
177a34c766d2ce2eff2330e21c4190ad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7eb02a3515a15e0c237e1352b04fd012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
d1c2175db391258c5e00ef86f809fc7b	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820613fa4c4777cc9d912f02d9d06680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
36c29da32ba988f376be4dc773e1e848	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e679ac857cd015df1832dfc3db63755e	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
